mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
40	40	172	172	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	295								
40	40	174	174	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	296								
40	40	175	175	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	297								
41	41	176	176	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	298	an-							
41	41	353/2	353/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	299	der							
41	41	177	177	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	300	sei-							
41	41	355/2	355/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	301	nen							
41	41	178	178	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	302	Na-							
41	41	179	179	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	303	men							
41	41	359/2	359/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	304	er-							
41	41	176	176	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	305								
41	41	177	177	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	306								
41	41	178	178	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	307								
41	41	179	179	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	308								
42	42	180	180	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	309	hö-							
42	42	182	182	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	310	hen,							
42	42	180	180	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	311								
42	42	182	182	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	312								
42	42	365/2	365/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	313								
42	42	183	183	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	314								
42	42	367/2	367/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	315								
43	43	187	187	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	316	pre-							
43	43	184	184	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	317								
43	43	369/2	369/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	318								
43	43	185	185	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	319								
43	43	371/2	371/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	320								
43	43	186	186	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	321								
43	43	373/2	373/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	322								
43	43	187	187	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	323								
44	44	188	188	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	324								
44	44	377/2	377/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	325	set							
44	44	189	189	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	326	mit							
44	44	190	190	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	327	mir,							
44	44	191	191	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	328	prei-							
44	44	188	188	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	329								
44	44	191	191	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	330								
45	45	192	192	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	331								
45	45	385/2	385/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	332	set							
45	45	193	193	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	333	mit							
45	45	194	194	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	334	mir							
45	45	195	195	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	335	den							
45	45	192	192	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	336								
45	45	385/2	385/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	337								
45	45	193	193	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	338								
45	45	194	194	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	339								
45	45	195	195	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	340								
46	46	196	196	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	341	Her-							
46	46	198	198	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	342	ren,							
46	46	196	196	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	343								
46	46	197	197	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	344								
46	46	198	198	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	345								
46	46	397/2	397/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	346								
46	46	199	199	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	347								
46	46	399/2	399/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	348								
47	47	403/2	403/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	349	und							
47	47	202	202	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	350	lasst							
47	47	405/2	405/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	351	uns							
47	47	203	203	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	352	mit							
47	47	407/2	407/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	353	ein-							
47	47	200	200	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	354								
47	47	401/2	401/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	355								
47	47	201	201	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	356								
47	47	403/2	403/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	357								
47	47	202	202	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	358								
47	47	203	203	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	359								
48	48	204	204	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	360	an-							
48	48	409/2	409/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	361	der							
48	48	205	205	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	362	sei-							
48	48	411/2	411/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	363	nen							
48	48	206	206	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	364	Na-							
48	48	207	207	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	365	men							
48	48	415/2	415/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	366	er-							
48	48	204	204	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	367								
48	48	205	205	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	368								
48	48	206	206	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	369								
48	48	207	207	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	370								
49	49	208	208	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	371	hö-							
49	49	210	210	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	372	hen.							
49	49	208	208	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	373								
49	49	210	210	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	374								
50	50	214	214	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	375	Al-							
50	50	215	215	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	376	le-							
50	50	216	216	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	377	lu-							
50	50	212	212	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	378								
50	50	213	213	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	379								
50	50	214	214	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	380								
50	50	216	216	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	381								
51	51	218	218	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	382	ja,							
51	51	220	220	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	383	Al-							
51	51	221	221	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	384	le-							
51	51	222	222	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	385	lu-							
51	51	218	218	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	386								
51	51	219	219	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	387								
51	51	220	220	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	388								
51	51	222	222	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	389								
52	52	224	224	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	390	ja,							
52	52	226	226	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	391	Al-							
52	52	227	227	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	392	le-							
52	52	228	228	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	393	lu-							
52	52	224	224	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	394								
52	52	225	225	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	395								
52	52	226	226	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	396								
52	52	228	228	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	397								
53	53	230	230	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	398	ja,							
53	53	232	232	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	399	Al-							
53	53	233	233	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	400	le-							
53	53	234	234	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	401	lu-							
53	53	230	230	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	402								
53	53	231	231	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	403								
53	53	232	232	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	404								
53	53	233	233	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	405								
53	53	234	234	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	406								
53	53	235	235	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	407								
54	54	236	236	4.0	0	0	Chord	4/4	1	1	1	1	1	408	ja-							
54	54	236	236	4.0	0	0	Chord	4/4	2	1	1	1	1	409								
55	55	481/2	481/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	410	Da							
55	55	241	241	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	411	ich							
55	55	483/2	483/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	412	den							
55	55	242	242	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	413	Her-							
55	55	243	243	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	414	ren							
55	55	240	240	4.0	0	0	Chord	4/4	2	1	1	1	1	415								
56	56	244	244	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	416	such-							
56	56	246	246	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	417	te,							
56	56	495/2	495/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	418	ant-							
56	56	244	244	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	419								
56	56	247	247	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	420								
57	57	248	248	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	421	wor-							
57	57	249	249	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	422	tet							
57	57	499/2	499/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	423	er							
57	57	250	250	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	424	mir,							
57	57	248	248	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	425								
57	57	249	249	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	426								
57	57	250	250	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	427								
57	57	251	251	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	428								
58	58	255	255	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	429	ant-							
58	58	252	252	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	430								
58	58	253	253	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	431								
58	58	507/2	507/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	432								
58	58	254	254	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	433								
59	59	256	256	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	434	wor-							
59	59	257	257	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	435	tet							
59	59	515/2	515/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	436	er							
59	59	258	258	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	437	mir,							
59	59	256	256	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	438								
59	59	258	258	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	439								
59	59	259	259	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	440								
60	60	263	263	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	441	und							
60	60	527/2	527/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	442	er-							
60	60	260	260	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	443								
60	60	261	261	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	444								
60	60	523/2	523/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	445								
60	60	262	262	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	446								
61	61	264	264	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	447	ret-							
61	61	265	265	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	448	tet							
61	61	266	266	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	449	mich							
61	61	267	267	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	450	aus							
61	61	264	264	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	451	4							
61	61	265	265	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	452								
61	61	531/2	531/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	453								
61	61	266	266	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	454	6							
61	61	267	267	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	455								
62	62	268	268	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	456	al-							6
62	62	1073/4	1073/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	457								6
62	62	537/2	537/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	458								6
62	62	1075/4	1075/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	459								6
62	62	269	269	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	460								6
62	62	1077/4	1077/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	461								6
62	62	539/2	539/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	462								6
62	62	1079/4	1079/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	463								6
62	62	270	270	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	464								6
62	62	1081/4	1081/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	465								6
62	62	541/2	541/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	466								6
62	62	1083/4	1083/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	467								6
62	62	271	271	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	468								6
62	62	1085/4	1085/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	469								6
62	62	543/2	543/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	470								6
62	62	1087/4	1087/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	471								6
62	62	268	268	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	472								
62	62	269	269	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	473								
62	62	270	270	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	474								
62	62	271	271	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	475								
63	63	272	272	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	476								
63	63	273	273	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	477	ler							
63	63	274	274	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	478	mei-							
63	63	551/2	551/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	479	ner							
63	63	272	272	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	480								
63	63	273	273	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	481								
63	63	274	274	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	482								
63	63	275	275	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	483								
64	64	276	276	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	484	Furcht.							
64	64	276	276	4.0	0	0	Chord	4/4	2	1	1	1	1	485								
65	65	282	282	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	486	Al-							
65	65	283	283	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	487	le-							
65	65	284	284	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	488	lu-							
65	65	280	280	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	489								
65	65	281	281	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	490								
65	65	282	282	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	491								
65	65	284	284	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	492								
66	66	286	286	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	493	ja,							
66	66	288	288	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	494	Al-							
66	66	289	289	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	495	le-							
66	66	290	290	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	496	lu-							
66	66	286	286	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	497								
66	66	287	287	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	498	6							
66	66	288	288	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	499								
66	66	290	290	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	500								
67	67	292	292	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	501	ja,							
67	67	294	294	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	502	Al-							
67	67	295	295	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	503	le-							
67	67	296	296	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	504	lu-							
67	67	292	292	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	505								
67	67	293	293	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	506								
67	67	294	294	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	507								
67	67	296	296	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	508								
68	68	298	298	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	509	ja,							
68	68	300	300	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	510	Al-							
68	68	301	301	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	511	le-							
68	68	302	302	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	512	lu-							
68	68	298	298	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	513								
68	68	299	299	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	514								
68	68	300	300	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	515	6							
68	68	301	301	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	516								
68	68	302	302	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	517								
68	68	303	303	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	518								
69	69	304	304	4.0	0	0	Chord	4/4	1	1	1	1	1	519	ja,							
69	69	304	304	4.0	0	0	Chord	4/4	2	1	1	1	1	520								
70	70	309	309	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	521	und							
70	70	311	311	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	522	half							
70	70	308	308	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	523								
70	70	310	310	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	524								
71	71	312	312	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	525								
71	71	313	313	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	526	mir							
71	71	631/2	631/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	527	aus							
71	71	312	312	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	528								
71	71	314	314	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	529								
72	72	316	316	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	530	al-							
72	72	633/2	633/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	531	len							
72	72	317	317	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	532	mei-							
72	72	635/2	635/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	533	nen							
72	72	318	318	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	534	Nö-							
72	72	316	316	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	535								
72	72	318	318	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	536								
73	73	320	320	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	537	then,							
73	73	320	320	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	538								
73	73	321	321	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	539								
73	73	322	322	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	540	4							
73	73	323	323	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	541	3							
74	74	325	325	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	542	und							
74	74	327	327	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	543	half							
74	74	324	324	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	544								
74	74	326	326	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	545								
75	75	328	328	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	546								
75	75	329	329	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	547	mir							
75	75	663/2	663/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	548	aus							
75	75	328	328	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	549								
75	75	330	330	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	550								
76	76	332	332	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	551	al-							
76	76	665/2	665/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	552	len							
76	76	333	333	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	553	mei-							
76	76	667/2	667/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	554	nen							
76	76	334	334	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	555	Nö-							
76	76	332	332	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	556								
76	76	334	334	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	557								
77	77	336	336	4.0	0	0	Chord	4/4	1	1	1	1	1	558	then.							
77	77	336	336	4.0	0	0	Chord	4/4	2	1	1	1	1	559								
78	78	342	342	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	560	Al-							
78	78	343	343	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	561	le-							
78	78	344	344	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	562	lu-							
78	78	340	340	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	563								
78	78	341	341	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	564								
78	78	342	342	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	565								
78	78	344	344	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	566								
79	79	346	346	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	567	ja,							
79	79	348	348	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	568	Al-							
79	79	349	349	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	569	le-							
79	79	350	350	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	570	lu-							
79	79	346	346	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	571								
79	79	347	347	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	572								
79	79	348	348	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	573								
79	79	350	350	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	574								
80	80	352	352	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	575	ja,							
80	80	354	354	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	576	Al-							
80	80	355	355	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	577	le-							
80	80	356	356	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	578	lu-							
80	80	352	352	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	579								
80	80	353	353	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	580								
80	80	354	354	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	581	6							
80	80	355	355	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	582								
80	80	356	356	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	583								
80	80	357	357	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	584								
81	81	358	358	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	585	ja,							
81	81	360	360	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	586	Al-							
81	81	361	361	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	587	le-							
81	81	362	362	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	588	lu-							
81	81	358	358	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	589								
81	81	359	359	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	590								
81	81	360	360	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	591								
81	81	361	361	0.0	3/4	3/4	StaffText	3/2	2	1	0					Kieme geistliche Konzerte. 2/1						
81	81	361	361	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	592								
81	81	362	362	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	593								
82	82	364	364	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	594	ja,							
82	82	364	364	4.0	0	0	Chord	4/4	2	1	1	1	1	595								
